Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
827581,-1.09,0.47,9.1,0.03,-0.01,0.01
827591,-1.08,0.48,9.09,0.03,-0.01,0.01
827601,-1.09,0.48,9.06,0.03,-0.01,0.0
827611,-1.09,0.51,9.06,0.03,-0.01,0.0
827621,-1.11,0.54,9.07,0.03,-0.01,0.0
827631,-1.1,0.56,9.05,0.03,-0.01,0.0
827641,-1.1,0.56,9.05,0.03,-0.01,0.0
827651,-1.11,0.54,9.06,0.03,-0.01,0.0
827661,-1.1,0.51,9.07,0.03,-0.01,0.0
827671,-1.09,0.49,9.1,0.03,-0.02,0.0
827681,-1.08,0.48,9.09,0.03,-0.01,0.0
827691,-1.07,0.47,9.08,0.03,-0.01,0.0
827701,-1.06,0.47,9.09,0.03,-0.01,0.01
827711,-1.09,0.49,9.11,0.03,-0.01,0.0
827721,-1.1,0.5,9.09,0.03,-0.01,0.0
827731,-1.1,0.5,9.08,0.03,-0.01,0.0
827741,-1.08,0.52,9.08,0.03,-0.01,0.0
827751,-1.09,0.55,9.07,0.03,-0.01,0.0
827761,-1.1,0.57,9.08,0.03,-0.01,0.0
827771,-1.09,0.54,9.09,0.03,-0.01,0.0
827781,-1.08,0.51,9.1,0.03,-0.01,0.0
827791,-1.1,0.51,9.11,0.04,-0.01,0.0
827801,-1.08,0.52,9.07,0.03,-0.01,0.0
827811,-1.09,0.51,9.08,0.03,-0.01,0.0
827821,-1.1,0.49,9.09,0.03,-0.01,0.0
827831,-1.08,0.47,9.08,0.03,-0.01,0.0
827841,-1.08,0.47,9.11,0.03,-0.01,0.0
827851,-1.09,0.48,9.09,0.03,-0.01,0.01
827861,-1.1,0.49,9.08,0.03,-0.01,0.0
827871,-1.08,0.49,9.11,0.03,-0.01,0.0
827881,-1.1,0.51,9.08,0.03,-0.01,0.0
827891,-1.09,0.53,9.07,0.03,-0.01,0.0
827901,-1.08,0.53,9.08,0.03,-0.01,0.0
827911,-1.09,0.52,9.09,0.03,-0.01,0.0
827921,-1.07,0.52,9.06,0.03,-0.01,0.0
827931,-1.09,0.51,9.06,0.03,-0.01,0.01
827941,-1.1,0.51,9.09,0.03,-0.01,0.01
827951,-1.11,0.52,9.08,0.03,-0.01,0.0
827961,-1.11,0.51,9.09,0.03,-0.01,0.0
827971,-1.11,0.51,9.08,0.03,-0.01,0.0
827981,-1.1,0.49,9.06,0.03,-0.01,0.0
827991,-1.1,0.49,9.07,0.03,-0.01,0.0
828001,-1.09,0.49,9.05,0.03,-0.01,0.0
828011,-1.11,0.51,9.05,0.03,-0.01,0.01
828021,-1.08,0.52,9.07,0.03,-0.01,0.01
828031,-1.07,0.54,9.09,0.03,-0.01,0.01
828041,-1.1,0.55,9.07,0.03,-0.01,0.0
828051,-1.11,0.54,9.1,0.03,-0.01,0.0
828061,-1.11,0.53,9.1,0.03,-0.01,0.0
828071,-1.1,0.54,9.08,0.03,-0.01,0.0
828081,-1.09,0.52,9.08,0.03,-0.01,0.0
828091,-1.09,0.5,9.09,0.03,-0.01,0.0
828101,-1.08,0.52,9.12,0.03,-0.01,0.0
828111,-1.07,0.51,9.1,0.03,-0.01,0.0
828121,-1.07,0.5,9.11,0.03,-0.01,0.0
828131,-1.08,0.49,9.09,0.03,-0.01,0.01
828141,-1.09,0.5,9.07,0.03,-0.01,0.0
828151,-1.11,0.49,9.09,0.03,-0.01,0.0
828161,-1.08,0.51,9.05,0.03,-0.01,0.0
828171,-1.09,0.52,9.08,0.03,-0.01,0.0
828181,-1.1,0.53,9.05,0.03,-0.01,0.0
828191,-1.1,0.52,9.09,0.03,-0.01,0.0
828201,-1.07,0.51,9.08,0.03,-0.01,0.0
828211,-1.08,0.5,9.09,0.03,-0.01,0.01
828221,-1.07,0.5,9.08,0.03,-0.01,0.0
828231,-1.08,0.51,9.09,0.03,-0.01,0.0
828241,-1.1,0.49,9.06,0.03,-0.01,0.0
828251,-1.12,0.51,9.07,0.03,-0.01,0.0
828261,-1.11,0.51,9.07,0.03,-0.01,0.0
828271,-1.1,0.52,9.09,0.03,-0.01,0.0
828281,-1.09,0.51,9.09,0.03,-0.01,0.0
828291,-1.09,0.51,9.1,0.03,-0.01,0.0
828301,-1.08,0.5,9.09,0.03,-0.01,0.0
828311,-1.1,0.49,9.08,0.03,-0.01,0.0
828321,-1.1,0.49,9.1,0.03,-0.01,0.0
828331,-1.09,0.49,9.11,0.03,-0.01,0.0
828341,-1.1,0.49,9.08,0.03,-0.01,0.0
828351,-1.08,0.5,9.07,0.03,-0.01,0.0
828361,-1.07,0.5,9.09,0.03,-0.01,0.0
828371,-1.08,0.51,9.07,0.03,-0.01,0.0
828381,-1.1,0.52,9.07,0.03,-0.01,0.0
828391,-1.1,0.53,9.09,0.03,-0.01,0.01
828401,-1.11,0.52,9.1,0.03,-0.01,0.0
828411,-1.1,0.53,9.08,0.03,-0.01,0.0
828421,-1.1,0.51,9.09,0.03,-0.01,0.0
828431,-1.09,0.51,9.1,0.03,-0.01,0.0
828441,-1.08,0.51,9.06,0.03,-0.01,0.0
828451,-1.08,0.51,9.06,0.03,-0.01,0.0
828461,-1.09,0.5,9.07,0.03,-0.01,0.0
828471,-1.08,0.51,9.08,0.03,-0.01,0.0
828481,-1.07,0.5,9.06,0.03,-0.01,0.0
828491,-1.08,0.5,9.06,0.03,-0.01,0.0
828501,-1.09,0.52,9.08,0.03,-0.01,0.0
828511,-1.09,0.5,9.1,0.03,-0.01,0.0
828521,-1.1,0.51,9.09,0.03,-0.01,0.0
828531,-1.09,0.5,9.09,0.03,-0.01,0.0
828541,-1.12,0.49,9.05,0.03,-0.01,0.0
828551,-1.11,0.5,9.06,0.03,-0.01,0.0
828561,-1.09,0.5,9.06,0.03,-0.01,0.0
828571,-1.09,0.51,9.07,0.03,-0.01,0.0
828581,-1.09,0.5,9.06,0.03,-0.01,0.0
828591,-1.07,0.51,9.06,0.03,-0.01,0.0
828601,-1.08,0.5,9.07,0.03,-0.01,0.0
828611,-1.11,0.51,9.09,0.03,-0.01,0.0
828621,-1.11,0.5,9.09,0.03,-0.01,0.0
828631,-1.1,0.51,9.07,0.03,-0.01,0.0
828641,-1.1,0.52,9.06,0.03,-0.01,0.0
828651,-1.1,0.49,9.08,0.03,-0.01,0.0
828661,-1.08,0.5,9.06,0.03,-0.01,0.0
828671,-1.1,0.47,9.08,0.03,-0.01,0.0
828681,-1.08,0.5,9.05,0.03,-0.01,0.0
828691,-1.07,0.52,9.06,0.03,-0.01,0.0
828701,-1.08,0.51,9.09,0.03,-0.01,0.0
828711,-1.1,0.52,9.07,0.03,-0.01,0.0
828721,-1.1,0.53,9.05,0.03,-0.01,0.0
828731,-1.1,0.52,9.06,0.03,-0.01,0.0
828741,-1.11,0.51,9.1,0.03,-0.01,0.01
828751,-1.1,0.5,9.1,0.03,-0.01,0.0
828761,-1.09,0.51,9.06,0.03,-0.01,0.0
828771,-1.07,0.51,9.08,0.03,-0.01,0.0
828781,-1.07,0.51,9.07,0.03,-0.01,0.0
828791,-1.08,0.51,9.09,0.03,-0.01,0.0
828801,-1.08,0.52,9.09,0.03,-0.01,0.0
828811,-1.09,0.51,9.09,0.03,-0.01,0.0
828821,-1.11,0.51,9.08,0.03,-0.01,0.01
828831,-1.1,0.49,9.08,0.03,-0.01,0.0
828841,-1.11,0.49,9.08,0.03,-0.01,0.0
828851,-1.1,0.49,9.09,0.03,-0.01,0.0
828861,-1.1,0.5,9.06,0.03,-0.01,0.0
828871,-1.1,0.51,9.05,0.03,-0.01,0.0
828881,-1.1,0.51,9.08,0.03,-0.01,0.0
828891,-1.08,0.51,9.09,0.03,-0.01,0.0
828901,-1.07,0.52,9.09,0.03,-0.01,0.0
828911,-1.08,0.52,9.07,0.03,-0.01,0.0
828921,-1.09,0.53,9.1,0.03,-0.01,0.0
828931,-1.09,0.51,9.08,0.03,-0.01,0.0
828941,-1.08,0.49,9.09,0.03,-0.01,0.0
828951,-1.08,0.47,9.07,0.03,-0.01,0.0
828961,-1.09,0.49,9.07,0.03,-0.01,0.0
828971,-1.11,0.48,9.08,0.03,-0.01,0.0
828981,-1.09,0.5,9.09,0.03,-0.01,0.0
828991,-1.1,0.5,9.08,0.03,-0.01,0.0
829001,-1.08,0.51,9.08,0.03,-0.01,0.0
829011,-1.07,0.5,9.1,0.03,-0.01,0.0
829021,-1.08,0.52,9.09,0.03,-0.01,0.01
829031,-1.09,0.52,9.07,0.03,-0.01,0.01
829041,-1.09,0.51,9.08,0.03,-0.01,0.0
829051,-1.1,0.5,9.07,0.03,-0.01,0.0
829061,-1.1,0.49,9.09,0.03,-0.01,0.0
829071,-1.1,0.49,9.09,0.03,-0.01,0.0
829081,-1.1,0.5,9.07,0.03,-0.01,0.0
829091,-1.1,0.5,9.07,0.03,-0.01,0.0
829101,-1.12,0.5,9.07,0.03,-0.01,0.0
829111,-1.08,0.5,9.08,0.03,-0.01,0.0
829121,-1.08,0.5,9.1,0.03,-0.01,0.0
829131,-1.08,0.5,9.08,0.03,-0.01,0.0
829141,-1.08,0.51,9.05,0.03,-0.01,0.0
829151,-1.08,0.52,9.03,0.03,-0.01,0.0
829161,-1.08,0.51,9.06,0.03,-0.01,0.0
829171,-1.08,0.52,9.04,0.03,-0.01,0.0
829181,-1.09,0.52,9.07,0.03,-0.01,0.0
829191,-1.1,0.51,9.07,0.03,-0.01,0.0
829201,-1.1,0.5,9.08,0.03,-0.01,0.0
829211,-1.09,0.49,9.06,0.03,-0.01,0.0
829221,-1.08,0.51,9.05,0.03,-0.01,0.0
829231,-1.1,0.53,9.11,0.03,-0.01,0.0
829241,-1.09,0.51,9.09,0.03,-0.01,0.0
829251,-1.07,0.52,9.08,0.03,-0.01,0.0
829261,-1.07,0.5,9.06,0.03,-0.01,0.0
829271,-1.08,0.5,9.05,0.03,-0.01,0.0
829281,-1.1,0.49,9.07,0.03,-0.01,0.0
829291,-1.1,0.5,9.09,0.03,-0.01,0.01
829301,-1.1,0.49,9.09,0.03,-0.01,0.0
829311,-1.09,0.5,9.08,0.03,-0.01,0.0
829321,-1.07,0.52,9.1,0.03,-0.01,0.01
829331,-1.08,0.51,9.09,0.03,-0.01,0.01
829341,-1.09,0.52,9.09,0.03,-0.01,0.0
829351,-1.11,0.49,9.1,0.03,-0.01,0.0
829361,-1.1,0.51,9.11,0.03,-0.01,0.0
829371,-1.08,0.51,9.06,0.03,-0.01,0.0
829381,-1.07,0.52,9.07,0.03,-0.01,0.0
829391,-1.08,0.52,9.08,0.03,-0.01,0.0
829401,-1.09,0.53,9.06,0.03,-0.01,0.0
829411,-1.1,0.53,9.11,0.03,-0.01,0.0
829421,-1.12,0.51,9.1,0.03,-0.01,0.0
829431,-1.12,0.5,9.07,0.03,-0.01,0.0
829441,-1.11,0.5,9.08,0.03,-0.01,0.0
829451,-1.09,0.49,9.1,0.03,-0.01,0.0
829461,-1.09,0.5,9.1,0.03,-0.01,0.0
829471,-1.09,0.49,9.11,0.03,-0.01,0.0
829481,-1.08,0.5,9.09,0.03,-0.01,0.01
829491,-1.11,0.5,9.07,0.03,-0.01,0.0
829501,-1.09,0.5,9.1,0.03,-0.01,0.0
829511,-1.09,0.5,9.12,0.03,-0.01,0.0
829521,-1.1,0.53,9.1,0.03,-0.01,0.0
829531,-1.1,0.53,9.11,0.03,-0.01,0.0
829541,-1.11,0.54,9.1,0.04,-0.01,0.0
829551,-1.1,0.54,9.08,0.03,-0.01,0.0
829561,-1.11,0.51,9.09,0.03,-0.01,0.01
829571,-1.07,0.46,9.11,0.03,-0.01,0.0
829581,-1.09,0.46,9.1,0.03,-0.01,0.0
829591,-1.08,0.48,9.1,0.03,-0.01,0.0
829601,-1.09,0.48,9.08,0.03,-0.01,0.0
829611,-1.12,0.49,9.08,0.03,-0.01,0.0
829621,-1.09,0.5,9.1,0.03,-0.01,0.0
829631,-1.09,0.51,9.08,0.03,-0.01,0.0
829641,-1.06,0.53,9.06,0.03,-0.01,0.0
829651,-1.07,0.53,9.1,0.03,-0.01,0.0
829661,-1.08,0.51,9.09,0.03,-0.01,0.0
829671,-1.1,0.52,9.09,0.03,-0.01,0.0
829681,-1.1,0.51,9.1,0.03,-0.01,0.0
829691,-1.1,0.51,9.09,0.03,-0.01,0.0
829701,-1.08,0.5,9.09,0.03,-0.01,0.0
829711,-1.08,0.51,9.09,0.03,-0.01,0.0
829721,-1.08,0.5,9.1,0.03,-0.01,0.01
829731,-1.07,0.49,9.09,0.03,-0.01,0.0
829741,-1.07,0.5,9.06,0.03,-0.01,0.0
829751,-1.07,0.5,9.08,0.03,-0.01,0.0
829761,-1.07,0.5,9.07,0.03,-0.01,0.01
829771,-1.09,0.5,9.1,0.03,-0.01,0.0
829781,-1.1,0.5,9.08,0.03,-0.01,0.0
829791,-1.09,0.51,9.08,0.03,-0.01,0.0
829801,-1.08,0.52,9.11,0.03,-0.01,0.0
829811,-1.1,0.52,9.09,0.03,-0.01,0.0
829821,-1.1,0.51,9.08,0.03,-0.01,0.0
829831,-1.11,0.51,9.09,0.03,-0.01,0.0
829841,-1.07,0.5,9.08,0.03,-0.01,0.01
829851,-1.07,0.5,9.06,0.03,-0.01,0.0
829861,-1.07,0.49,9.1,0.03,-0.01,0.0
829871,-1.1,0.51,9.1,0.03,-0.01,0.0
829881,-1.11,0.51,9.09,0.03,-0.01,0.0
829891,-1.1,0.5,9.08,0.03,-0.01,0.0
829901,-1.11,0.53,9.07,0.03,-0.01,0.0
829911,-1.09,0.52,9.05,0.03,-0.01,0.0
829921,-1.08,0.52,9.06,0.03,-0.01,0.0
829931,-1.1,0.52,9.08,0.03,-0.01,0.0
829941,-1.1,0.51,9.1,0.03,-0.01,0.0
829951,-1.1,0.53,9.1,0.03,-0.01,0.0
829961,-1.09,0.52,9.08,0.03,-0.01,0.0
829971,-1.1,0.51,9.08,0.03,-0.01,0.0
829981,-1.09,0.51,9.07,0.03,-0.01,0.0
829991,-1.09,0.51,9.08,0.03,-0.01,0.0
830001,-1.09,0.51,9.09,0.03,-0.01,0.0
830011,-1.09,0.5,9.06,0.03,-0.01,0.0
830021,-1.1,0.5,9.07,0.03,-0.01,0.0
830031,-1.09,0.5,9.07,0.03,-0.01,0.0
830041,-1.05,0.51,9.1,0.03,-0.01,0.0
830051,-1.07,0.5,9.05,0.03,-0.01,0.0
830061,-1.08,0.5,9.08,0.03,-0.01,0.0
830071,-1.11,0.51,9.1,0.03,-0.01,0.0
830081,-1.11,0.51,9.11,0.03,-0.01,0.0
830091,-1.09,0.5,9.07,0.03,-0.01,0.0
830101,-1.1,0.52,9.09,0.03,-0.01,0.0
830111,-1.07,0.5,9.09,0.03,-0.01,0.01
830121,-1.05,0.5,9.07,0.03,-0.01,0.0
830131,-1.09,0.5,9.09,0.03,-0.01,0.0
830141,-1.09,0.51,9.11,0.03,-0.01,0.0
830151,-1.1,0.5,9.11,0.03,-0.01,0.0
830161,-1.1,0.5,9.1,0.03,-0.01,0.0
830171,-1.08,0.5,9.07,0.03,-0.01,0.0
830181,-1.1,0.52,9.09,0.03,-0.01,0.01
830191,-1.08,0.54,9.09,0.03,-0.01,0.0
830201,-1.08,0.54,9.1,0.03,-0.01,0.0
830211,-1.09,0.54,9.1,0.03,-0.01,0.0
830221,-1.09,0.53,9.08,0.03,-0.01,0.01
830231,-1.08,0.5,9.07,0.03,-0.01,0.0
830241,-1.09,0.49,9.08,0.03,-0.01,0.0
830251,-1.08,0.48,9.06,0.03,-0.01,0.0
830261,-1.08,0.48,9.08,0.03,-0.01,0.0
830271,-1.07,0.51,9.08,0.03,-0.01,0.01
830281,-1.08,0.51,9.06,0.03,-0.01,0.0
830291,-1.1,0.52,9.1,0.03,-0.01,0.0
830301,-1.11,0.51,9.06,0.03,-0.01,0.0
830311,-1.11,0.53,9.05,0.03,-0.01,0.0
830321,-1.1,0.51,9.07,0.03,-0.01,0.01
830331,-1.11,0.52,9.07,0.03,-0.01,0.0
830341,-1.08,0.52,9.07,0.03,-0.01,0.0
830351,-1.09,0.51,9.06,0.03,-0.01,0.0
830361,-1.11,0.52,9.07,0.03,-0.01,0.01
830371,-1.1,0.5,9.07,0.03,-0.01,0.0
830381,-1.1,0.51,9.09,0.03,-0.01,0.0
830391,-1.09,0.51,9.09,0.03,-0.01,0.0
830401,-1.07,0.49,9.08,0.03,-0.01,0.0
830411,-1.09,0.51,9.1,0.03,-0.01,0.0
830421,-1.09,0.51,9.09,0.03,-0.01,0.0
830431,-1.07,0.51,9.08,0.03,-0.01,0.0
830441,-1.07,0.51,9.07,0.03,-0.01,0.0
830451,-1.09,0.51,9.09,0.03,-0.01,0.01
830461,-1.09,0.51,9.07,0.03,-0.01,0.0
830471,-1.09,0.51,9.05,0.03,-0.01,0.01
830481,-1.1,0.52,9.05,0.03,-0.01,0.0
830491,-1.09,0.53,9.05,0.03,-0.01,0.01
830501,-1.07,0.54,9.07,0.03,-0.01,0.0
830511,-1.08,0.52,9.06,0.03,-0.01,0.0
830521,-1.1,0.5,9.07,0.03,-0.01,0.0
830531,-1.08,0.5,9.07,0.03,-0.01,0.0
830541,-1.09,0.51,9.08,0.03,-0.01,0.0
830551,-1.07,0.51,9.04,0.03,-0.01,0.0
830561,-1.07,0.5,9.08,0.03,-0.01,0.0
830571,-1.09,0.5,9.09,0.03,-0.01,0.0
830581,-1.08,0.52,9.1,0.03,-0.01,0.0
830591,-1.09,0.52,9.08,0.03,-0.01,0.0
830601,-1.07,0.52,9.1,0.03,-0.01,0.0
830611,-1.1,0.53,9.11,0.03,-0.01,0.0
830621,-1.09,0.52,9.08,0.03,-0.01,0.01
830631,-1.1,0.5,9.09,0.03,-0.01,0.0
830641,-1.09,0.51,9.11,0.03,-0.01,0.0
830651,-1.1,0.51,9.06,0.03,-0.01,0.0
830661,-1.1,0.51,9.09,0.03,-0.01,0.0
830671,-1.09,0.51,9.07,0.03,-0.01,0.0
830681,-1.1,0.51,9.09,0.03,-0.01,0.0
830691,-1.08,0.5,9.08,0.03,-0.01,0.0
830701,-1.1,0.51,9.04,0.03,-0.01,0.0
830711,-1.09,0.49,9.06,0.03,-0.01,0.0
830721,-1.11,0.51,9.08,0.03,-0.01,0.0
830731,-1.11,0.53,9.07,0.03,-0.01,0.0
830741,-1.11,0.52,9.09,0.03,-0.01,0.0
830751,-1.09,0.53,9.08,0.03,-0.01,0.0
830761,-1.08,0.52,9.08,0.03,-0.01,0.0
830771,-1.09,0.51,9.07,0.03,-0.01,0.0
830781,-1.09,0.5,9.04,0.03,-0.01,0.0
830791,-1.08,0.5,9.1,0.03,-0.01,0.0
830801,-1.08,0.51,9.11,0.03,-0.01,0.0
830811,-1.08,0.5,9.08,0.03,-0.01,0.0
830821,-1.08,0.51,9.1,0.03,-0.01,0.0
830831,-1.09,0.5,9.09,0.03,-0.01,0.0
830841,-1.09,0.52,9.07,0.03,-0.01,0.0
830851,-1.12,0.52,9.09,0.03,-0.01,0.0
830861,-1.11,0.53,9.07,0.03,-0.01,0.0
830871,-1.1,0.51,9.1,0.03,-0.01,0.0
830881,-1.09,0.52,9.09,0.03,-0.01,0.0
830891,-1.07,0.52,9.07,0.03,-0.01,0.0
830901,-1.07,0.5,9.07,0.03,-0.01,0.0
830911,-1.07,0.5,9.09,0.03,-0.01,0.0
830921,-1.09,0.51,9.09,0.03,-0.01,0.0
830931,-1.09,0.5,9.07,0.03,-0.01,0.0
830941,-1.1,0.51,9.08,0.03,-0.01,0.0
830951,-1.08,0.51,9.07,0.03,-0.01,0.01
830961,-1.08,0.52,9.08,0.03,-0.01,0.0
830971,-1.08,0.51,9.1,0.03,-0.01,0.0
830981,-1.09,0.51,9.09,0.03,-0.01,0.0
830991,-1.1,0.51,9.09,0.03,-0.01,0.0
831001,-1.1,0.51,9.07,0.03,-0.01,0.0
831011,-1.07,0.5,9.11,0.03,-0.01,0.0
831021,-1.07,0.49,9.08,0.03,-0.01,0.0
831031,-1.08,0.5,9.09,0.03,-0.01,0.0
831041,-1.08,0.47,9.09,0.03,-0.01,0.0
831051,-1.09,0.48,9.08,0.03,-0.01,0.0
831061,-1.09,0.5,9.08,0.03,-0.01,0.0
831071,-1.12,0.51,9.06,0.03,-0.01,0.0
831081,-1.09,0.53,9.06,0.03,-0.01,0.0
831091,-1.07,0.53,9.07,0.03,-0.01,0.0
831101,-1.09,0.53,9.05,0.03,-0.01,0.0
831111,-1.11,0.53,9.09,0.03,-0.01,0.0
831121,-1.1,0.51,9.06,0.03,-0.01,0.0
831131,-1.1,0.5,9.09,0.03,-0.01,0.0
831141,-1.09,0.5,9.08,0.03,-0.01,0.0
831151,-1.08,0.5,9.06,0.03,-0.01,0.0
831161,-1.09,0.51,9.09,0.03,-0.01,0.0
831171,-1.08,0.51,9.07,0.03,-0.01,0.0
831181,-1.09,0.49,9.07,0.03,-0.01,0.0
831191,-1.1,0.51,9.06,0.03,-0.01,0.0
831201,-1.11,0.51,9.07,0.03,-0.01,0.0
831211,-1.11,0.51,9.1,0.03,-0.01,0.0
831221,-1.09,0.52,9.09,0.03,-0.01,0.0
831231,-1.1,0.53,9.05,0.03,-0.01,0.0
831241,-1.09,0.51,9.07,0.03,-0.01,0.0
831251,-1.1,0.5,9.06,0.03,-0.01,0.0
831261,-1.1,0.5,9.05,0.03,-0.01,0.0
831271,-1.09,0.52,9.09,0.03,-0.01,0.0
831281,-1.1,0.51,9.11,0.03,-0.01,0.0
831291,-1.1,0.51,9.08,0.03,-0.01,0.0
831301,-1.11,0.49,9.08,0.03,-0.01,0.0
831311,-1.09,0.49,9.07,0.03,-0.01,0.0
831321,-1.09,0.5,9.09,0.03,-0.01,0.0
831331,-1.07,0.51,9.07,0.03,-0.01,0.0
831341,-1.06,0.5,9.08,0.03,-0.01,0.0
831351,-1.07,0.51,9.1,0.03,-0.01,0.0
831361,-1.1,0.49,9.07,0.03,-0.0,0.0
831371,-1.1,0.49,9.07,0.03,-0.01,0.0
831381,-1.12,0.52,9.06,0.03,-0.01,0.0
831391,-1.12,0.51,9.06,0.03,-0.01,0.0
831401,-1.09,0.51,9.07,0.03,-0.01,0.0
831411,-1.1,0.52,9.07,0.03,-0.01,0.0
831421,-1.09,0.51,9.05,0.03,-0.01,0.0
831431,-1.06,0.51,9.08,0.03,-0.01,0.0
831441,-1.07,0.49,9.08,0.03,-0.01,0.0
831451,-1.08,0.49,9.07,0.03,-0.01,0.01
831461,-1.11,0.49,9.09,0.03,-0.01,0.0
831471,-1.12,0.48,9.08,0.03,-0.01,0.0
831481,-1.11,0.49,9.07,0.03,-0.01,0.0
831491,-1.11,0.53,9.05,0.03,-0.01,0.0
831501,-1.1,0.55,9.05,0.03,-0.01,0.0
831511,-1.1,0.53,9.08,0.03,-0.01,0.0
831521,-1.09,0.52,9.06,0.03,-0.01,0.0
831531,-1.09,0.51,9.06,0.03,-0.01,0.0
831541,-1.08,0.49,9.08,0.03,-0.01,0.0
831551,-1.09,0.48,9.09,0.03,-0.01,0.01
831561,-1.09,0.49,9.1,0.03,-0.01,0.01
831571,-1.07,0.49,9.07,0.03,-0.01,0.0
831581,-1.08,0.51,9.1,0.03,-0.01,0.0
831591,-1.09,0.52,9.08,0.03,-0.01,0.0
831601,-1.11,0.53,9.1,0.03,-0.01,0.0
831611,-1.08,0.53,9.11,0.03,-0.01,0.0
831621,-1.07,0.51,9.09,0.03,-0.01,0.0
831631,-1.07,0.52,9.07,0.03,-0.01,0.0
831641,-1.08,0.53,9.1,0.03,-0.01,0.0
831651,-1.09,0.53,9.07,0.03,-0.01,0.0
831661,-1.07,0.52,9.1,0.03,-0.01,0.0
831671,-1.1,0.51,9.08,0.03,-0.01,0.0
831681,-1.09,0.5,9.08,0.03,-0.01,0.0
831691,-1.08,0.5,9.12,0.03,-0.01,0.01
831701,-1.08,0.49,9.1,0.03,-0.01,0.0
831711,-1.07,0.49,9.06,0.03,-0.01,0.0
831721,-1.1,0.49,9.12,0.04,-0.01,0.0
831731,-1.08,0.5,9.1,0.03,-0.01,0.0
831741,-1.08,0.51,9.08,0.03,-0.01,0.0
831751,-1.08,0.5,9.07,0.03,-0.01,0.0
831761,-1.07,0.5,9.06,0.03,-0.01,0.0
831771,-1.09,0.5,9.07,0.03,-0.01,0.0
831781,-1.08,0.51,9.06,0.03,-0.01,0.0
831791,-1.09,0.51,9.06,0.03,-0.01,0.01
831801,-1.09,0.5,9.08,0.03,-0.01,0.0
831811,-1.1,0.49,9.06,0.03,-0.01,0.0
831821,-1.1,0.52,9.09,0.03,-0.01,0.0
831831,-1.09,0.51,9.1,0.03,-0.01,0.0
831841,-1.08,0.5,9.09,0.03,-0.01,0.0
831851,-1.09,0.52,9.09,0.03,-0.01,0.0
831861,-1.09,0.5,9.1,0.03,-0.01,0.0
831871,-1.07,0.5,9.08,0.03,-0.01,0.0
831881,-1.09,0.49,9.08,0.03,-0.01,0.0
831891,-1.1,0.5,9.07,0.03,-0.01,0.01
831901,-1.09,0.5,9.08,0.03,-0.01,0.0
831911,-1.11,0.51,9.09,0.03,-0.01,0.0
831921,-1.1,0.5,9.07,0.03,-0.01,0.0
831931,-1.08,0.51,9.06,0.03,-0.01,0.0
831941,-1.08,0.52,9.06,0.03,-0.01,0.01
831951,-1.09,0.52,9.11,0.03,-0.01,0.01
831961,-1.11,0.51,9.1,0.03,-0.01,0.0
831971,-1.12,0.51,9.1,0.03,-0.01,0.0
831981,-1.1,0.51,9.09,0.03,-0.01,0.0
831991,-1.09,0.51,9.1,0.03,-0.01,0.01
832001,-1.11,0.5,9.08,0.03,-0.01,0.01
832011,-1.09,0.51,9.07,0.03,-0.01,0.0
832021,-1.11,0.49,9.08,0.03,-0.01,0.0
832031,-1.09,0.51,9.08,0.03,-0.01,0.0
832041,-1.09,0.51,9.09,0.03,-0.01,0.0
832051,-1.07,0.51,9.05,0.03,-0.01,0.0
832061,-1.07,0.52,9.07,0.03,-0.01,0.0
832071,-1.08,0.53,9.06,0.03,-0.01,0.0
832081,-1.09,0.54,9.08,0.03,-0.01,0.0
832091,-1.09,0.51,9.08,0.03,-0.01,0.0
832101,-1.07,0.51,9.08,0.03,-0.01,0.0
832111,-1.1,0.5,9.06,0.03,-0.01,0.01
832121,-1.1,0.47,9.09,0.03,-0.01,0.0
832131,-1.1,0.48,9.06,0.03,-0.01,0.0
832141,-1.08,0.48,9.08,0.03,-0.01,0.0
832151,-1.1,0.5,9.08,0.03,-0.01,0.0
832161,-1.09,0.52,9.08,0.03,-0.01,0.0
832171,-1.09,0.54,9.07,0.03,-0.01,0.0
832181,-1.09,0.52,9.08,0.03,-0.01,0.0
832191,-1.09,0.52,9.07,0.03,-0.01,0.0
832201,-1.09,0.51,9.06,0.03,-0.01,0.0
832211,-1.11,0.51,9.09,0.03,-0.01,0.0
832221,-1.1,0.5,9.09,0.03,-0.01,0.0
832231,-1.08,0.5,9.11,0.03,-0.01,0.0
832241,-1.07,0.49,9.1,0.03,-0.01,0.0
832251,-1.07,0.49,9.06,0.03,-0.01,0.0
832261,-1.07,0.49,9.1,0.03,-0.01,0.0
832271,-1.1,0.52,9.07,0.03,-0.01,0.0
832281,-1.1,0.51,9.08,0.03,-0.01,0.0
832291,-1.09,0.51,9.09,0.03,-0.01,0.01
832301,-1.08,0.52,9.06,0.03,-0.01,0.0
832311,-1.07,0.54,9.07,0.03,-0.01,0.0
832321,-1.07,0.53,9.07,0.03,-0.01,0.0
832331,-1.08,0.55,9.06,0.03,-0.01,0.0
832341,-1.09,0.54,9.05,0.03,-0.01,0.0
832351,-1.09,0.51,9.07,0.03,-0.01,0.0
832361,-1.09,0.5,9.05,0.03,-0.01,0.0
832371,-1.1,0.49,9.07,0.03,-0.01,0.0
832381,-1.1,0.49,9.09,0.04,-0.01,0.0
