#!,Workbook:,Custom,Custom,,,
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.,,,,,
#!,For more information visit http://aka.ms/hackingstem/,,,,,
2231191,0.01,0.4,9.29,0.09,-0.4,0
2231201,-0.68,0.47,9.49,0.08,-0.53,0
2231211,-0.51,0.51,9.43,0.07,-0.72,0.03
2231221,-0.03,0.5,9.14,0.07,-0.81,0.05
2231231,0.42,0.6,8.94,0.07,-0.76,0.05
2231241,0.62,0.64,8.7,0.06,-0.58,0.06
2231251,0.78,0.66,8.61,0.05,-0.33,0.06
2231261,1.3,0.61,8.55,0.04,-0.02,0.06
2231271,1.43,0.52,8.47,0.02,0.32,0.01
2231281,0.85,0.49,8.6,0,0.65,-0.01
2231291,0.68,0.42,8.75,-0.01,0.92,-0.03
2231301,0.22,0.38,9.04,-0.02,1.1,-0.04
2231311,-1.17,0.49,9.15,-0.1,0.99,-0.06
2231321,-0.92,0.31,10.22,-0.08,0.72,-0.02
2231331,-1.09,0.34,10.24,-0.03,0.41,-0.01
2231341,-0.85,0.41,10.02,0.02,0.05,0.01
2231351,-0.74,0.5,9.72,0.05,-0.16,0.01
2231361,-0.72,0.55,9.65,0.08,-0.31,0.02
2231371,-0.57,0.59,9.52,0.1,-0.43,0.03
2231381,-0.08,0.61,9.07,0.11,-0.51,0.03
2231391,-0.47,0.62,9.19,0.07,-0.58,0.01
2231401,-0.17,0.54,9.22,0.06,-0.66,0.03
2231411,0.25,0.47,9.09,0.06,-0.68,0.04
2231421,0.56,0.41,9,0.06,-0.6,0.03
2231431,0.73,0.39,8.89,0.05,-0.45,0.03
2231441,0.85,0.37,8.8,0.05,-0.24,0.02
2231451,0.82,0.35,8.78,0.04,-0.01,0.01
2231461,0.76,0.36,8.82,0.03,0.24,-0.01
2231471,0.53,0.41,8.87,0.03,0.45,-0.01
2231481,0.31,0.48,8.92,0.02,0.61,-0.02
2231491,0.14,0.52,9.01,0.01,0.71,-0.02
2231501,0,0.59,8.83,-0.01,0.72,-0.03
2231511,-1.03,0.61,9.75,-0.03,0.48,0
2231521,-0.54,0.57,9.77,-0.01,0.23,0.01
2231531,-0.71,0.56,9.85,0.02,0.03,0.01
2231541,-0.71,0.56,9.76,0.06,-0.18,0.02
2231551,-0.36,0.54,9.45,0.08,-0.33,0.02
2231561,-0.71,0.51,9.36,0.06,-0.46,0.01
2231571,-0.56,0.46,9.47,0.06,-0.64,0.03
2231581,-0.2,0.44,9.39,0.06,-0.79,0.04
2231591,0.18,0.45,9.27,0.06,-0.85,0.04
2231601,0.52,0.48,9.08,0.07,-0.83,0.04
2231611,0.88,0.48,8.83,0.06,-0.7,0.04
2231621,1.05,0.48,8.62,0.06,-0.47,0.03
2231631,1.32,0.5,8.59,0.04,-0.15,0.03
2231641,1.38,0.45,8.55,0.03,0.19,0.01
2231651,1.01,0.46,8.6,0.02,0.52,-0.01
2231661,0.71,0.47,8.72,0,0.79,-0.02
2231671,0.48,0.48,8.87,-0.01,0.99,-0.03
2231681,0.14,0.45,9.1,-0.01,1.11,-0.03
2231691,-0.26,0.59,8.59,-0.04,1.03,-0.05
2231701,-1.1,0.38,10.25,-0.06,0.67,-0.02
2231711,-1.11,0.36,10.39,0,0.23,0
2231721,-1.11,0.41,10.33,0.06,-0.17,0.02
2231731,-0.76,0.47,9.89,0.11,-0.49,0.03
2231741,-0.42,0.61,8.76,0.1,-0.65,0.01
2231751,-0.7,0.64,9.2,0.08,-0.75,0.03
2231761,-0.05,0.61,9.14,0.06,-0.81,0.04
2231771,0.51,0.61,8.91,0.06,-0.75,0.04
2231781,0.8,0.6,8.86,0.05,-0.6,0.03
2231791,0.96,0.53,8.79,0.05,-0.4,0.03
2231801,1.13,0.43,8.72,0.04,-0.15,0.02
2231811,1.11,0.4,8.67,0.03,0.13,0
2231821,0.96,0.34,8.7,0.02,0.42,-0.01
2231831,0.73,0.34,8.76,0.01,0.68,-0.02
2231841,0.51,0.37,8.83,0,0.9,-0.02
2231851,0.22,0.4,9.09,-0.01,1.05,-0.03
